url,score,band,http_status,error,duration_seconds,attempts,recommendations_count,json_ld_count,microdata_count,rdfa_count,opengraph_count,content_length
https://businessabc.net/wiki/meta-curio,58,foundation,200,,23.712,2,18,1,0,2,1,158841
https://businessabc.net/wiki/bright-data-1,58,foundation,200,,7.163,1,18,1,0,2,1,155624
https://businessabc.net/wiki/bottler-distribution-group,58,foundation,200,,7.164,1,18,1,0,2,1,154604
https://businessabc.net/wiki/quinn-studios-entertainment,58,foundation,200,,7.205,1,18,1,0,2,1,156959
https://businessabc.net/wiki/gramener-1,58,foundation,200,,7.331,1,18,1,0,2,1,153569
https://businessabc.net/wiki/mbanq-1,58,foundation,200,,8.668,1,18,1,0,2,1,158766
https://businessabc.net/wiki/chanel,59,foundation,200,,8.637,1,18,1,0,2,1,186596
https://businessabc.net/wiki/christian-dior,59,foundation,200,,8.717,1,18,1,0,2,1,186060
https://businessabc.net/wiki/prada,59,foundation,200,,8.716,1,18,1,0,2,1,181753
https://businessabc.net/wiki/balenciaga,59,foundation,200,,9.069,1,18,1,0,2,1,191503
https://businessabc.net/wiki/adidas,59,foundation,200,,9.226,1,18,1,0,2,1,186308
https://businessabc.net/wiki/givenchy,59,foundation,200,,20.123,2,18,1,0,2,1,169294
https://businessabc.net/wiki/alexander-mcqueen,59,foundation,200,,19.552,2,18,1,0,2,1,176453
https://businessabc.net/wiki/maison-margiela,59,foundation,200,,7.62,1,18,1,0,2,1,182028
https://businessabc.net/wiki/saint-laurent-1,59,foundation,200,,7.015,1,18,1,0,2,1,173235
https://businessabc.net/wiki/burberry,59,foundation,200,,8.222,1,18,1,0,2,1,186890
https://businessabc.net/wiki/zara,59,foundation,200,,8.065,1,18,1,0,2,1,176780
https://businessabc.net/wiki/salvatorre-ferragamo,58,foundation,200,,7.222,1,18,1,0,2,1,160043
https://businessabc.net/wiki/massimo-dutti,59,foundation,200,,7.044,1,18,1,0,2,1,171539
https://businessabc.net/wiki/chaumet,58,foundation,200,,8.841,1,18,1,0,2,1,173424
https://businessabc.net/wiki/bottega-veneta,59,foundation,200,,8.652,1,18,1,0,2,1,178177
https://businessabc.net/wiki/balmain,59,foundation,200,,23.465,2,18,1,0,2,1,178214
https://businessabc.net/wiki/ralph-lauren,59,foundation,200,,20.91,2,18,1,0,2,1,171389
https://businessabc.net/wiki/calvin-klein,59,foundation,200,,9.041,1,18,1,0,2,1,177893
https://businessabc.net/wiki/reebok,59,foundation,200,,8.825,1,18,1,0,2,1,182629
https://businessabc.net/wiki/doctor-martens-plc,58,foundation,200,,7.632,1,19,1,0,2,1,160434
https://businessabc.net/wiki/Valentino,59,foundation,200,,7.73,1,18,1,0,2,1,180506
https://businessabc.net/wiki/sezane,59,foundation,200,,7.31,1,18,1,0,2,1,178790
https://businessabc.net/wiki/versace,59,foundation,200,,7.504,1,18,1,0,2,1,179418
https://businessabc.net/wiki/hidubai,58,foundation,200,,8.533,1,18,1,0,2,1,153008
https://businessabc.net/wiki/chevron-corporation,59,foundation,200,,8.776,1,18,1,0,2,1,196687
https://businessabc.net/wiki/iconic-moments,60,foundation,200,,8.298,1,17,1,0,2,1,158919
https://businessabc.net/wiki/bella-protocol-1,58,foundation,200,,8.401,1,18,1,0,2,1,151807
https://businessabc.net/wiki/arpa,58,foundation,200,,9.431,1,18,1,0,2,1,154236
https://businessabc.net/wiki/blocksport-ag,58,foundation,200,,8.756,1,18,1,0,2,1,157653
https://businessabc.net/wiki/people-of-culture-studios,60,foundation,200,,7.823,1,17,1,0,2,1,155015
https://businessabc.net/wiki/binance,59,foundation,200,,7.668,1,18,1,0,2,1,175436
https://businessabc.net/wiki/society-5.0-institute,58,foundation,200,,8.691,1,18,1,0,2,1,154446
https://businessabc.net/wiki/himalaya-exchange,58,foundation,200,,8.693,1,18,1,0,2,1,155485
https://businessabc.net/wiki/concordium,57,foundation,200,,7.299,1,18,1,0,2,1,170516
https://businessabc.net/wiki/edenbase,59,foundation,200,,7.301,1,18,1,0,2,1,186432
https://businessabc.net/wiki/b-dx-data-centers,57,foundation,200,,7.13,1,18,1,0,2,1,161223
https://businessabc.net/wiki/pfizer,59,foundation,200,,7.341,1,18,1,0,2,1,173178
https://businessabc.net/wiki/dla-ignite,57,foundation,200,,7.249,1,18,1,0,2,1,161515
https://businessabc.net/wiki/filteroff,57,foundation,200,,7.16,1,18,1,0,2,1,156104
https://businessabc.net/wiki/tesla,59,foundation,200,,6.626,1,18,1,0,2,1,185249
https://businessabc.net/wiki/unitedhealth,59,foundation,200,,7.819,1,18,1,0,2,1,205694
https://businessabc.net/wiki/walmart,59,foundation,200,,7.541,1,18,1,0,2,1,197499
https://businessabc.net/wiki/jpmorgan-chase,59,foundation,200,,7.401,1,18,1,0,2,1,203377
